Brand,Brand Id,Cars,Models,Model Id,Variants,Sales_2021,Price,Our_Rating,Fuel_Type,Engine_Displacement,Body_Style,Doors,Seats,Airbags,Max_Power,Max_Torque,Gearbox_Type,Warranty_Distance,Warranty_Duration,Length,Width,Height,Wheelbase,Ground_Clearance,Boot_Capacity,Fuel_Type_Propulsion,Engine_Installation,Engine_Type,Max_Engine_Power,Max_Engine_Torque,Drive_Layout,Number_Of_Gears,Selectable_Differential_Lock,Fuel_Tank_Capacity,Official_Fuel_Economy,Auto_Start_Stop,Front_Suspension_Type,Front_Springs,Rear_Suspension_Type,Rear_Springs,Damper_Control,Ride_Height_Adjust,Type_Of_Power_Assist,Steering_Adjust,Steering_Adjust_Type,Turning_Radius,Wheels,Wheel_Size,Front_Tyre_Size,Rear_Tyre_Size,Spare_Wheel,Front_Brakes,Rear_Brakes,Anti_Lock_Brakes_Abs,Electronic_Brakeforce_Distribution_Ebd,Brake_Assist_Ba,Electronic_Parking_Brake,Traction_Control,Electronic_Stability_Control,Hill_Start_Assist,Hill_Descent_Control,Anti_Pinch_Power_Windows,Central_Locking,Speed_Sensing_Auto_Door_Locks,Child_Safety_Lock,Isofix_Child_Seat_Mounts,Automatic_Headlamps,Automatic_Wipers,Rear_Washer_Wiper,Rear_Defogger,Day_Night_Interior_Mirror,Parking_Sensors,Parking_Camera,Tyre_Pressure_Monitoring_System,Blind_Spot_Monitor,Adaptive_Cruise_Control,Body_Coloured_Bumpers,Projector_Headlamps,Headlight_Type,Daytime_Running_Lights,Front_Fog_Lamps,Leather_Wrapped_Steering_Wheel,Leather_Wrapped_Gear_Knob,Drivers_Seat_Height_Adjust,Electric_Adjust_For_Drivers_Seat,Drivers_Seat_Memory,Front_Passenger_Seat_Height_Adjust,Electric_Adjust_For_Front_Passenger_Seat,Front_Passenger_Seat_Memory,Adjustable_Front_Headrests,Ventilated_Seats,Heated_Seats,Massage_Seats,Front_Seat_Armrest,Rear_Seat_Armrest,Adjustable_Rear_Headrests,Individual_Chairs_At_Rear,Rear_Seat_Backrest_Recline,Rear_Seat_Backrest_Fold,Rear_Seat_Backrest_Split,Third_Row_Seats,Audio_System,Cd_Player,Usb_Input,Aux_Input,Bluetooth_Audio_Streaming,Bluetooth_Telephone_Function,Steering_Audio_Controls,Steering_Phone_Controls,Wireless_Phone_Charging,Display,Android_Auto,Apple_Carplay,Mirrorlink,Web_Browser,Video_Player,Satellite_vigation,Voice_Commands,Gesture_Controls,Touchpad,Rear_Entertainment_Screens,Power_Windows,Power_Windows_With_One_Touch_Down,Power_Windows_With_One_Touch_Up,Exterior_Mirrors_Electric_Adjust,Exterior_Mirrors_Electric_Fold,Remote_Locking,Keyless_Entry,Push_Button_Start,Climate_Control,Rear_Ac_Vents,Third_Row_Ac_Vents,Front_Passenger_Seat_Adjust_From_Rear,Rear_Window_Sun_Shades,Rear_Windscreen_Sun_Shade,Rear_Power_Outlet,Sunroof,Configurable_Ambient_Lighting,Driving_Modes,Cruise_Control,Auto_Parking,Launch_Control,Dead_Pedal,Hands_Free_Boot_Opening,Speedometer,Tachometer,Trip_Meter,Average_Fuel_Consumption,Average_Speed,Distance_To_Empty,Low_Fuel_Level_Warning,Instantaneous_Consumption,Gear_Indicator,Shift_Indicator,Head_Up_Display,Kerb_Weight,City_Fuel_Economy_Tested,Highway_Fuel_Economy_Tested,Average sales
Mahindra,10,Mahindra XUV700,XUV700,106,2.2 Diesel AX7 Luxury 7-seat,"47,432","2,409,000",9,Diesel,2184 cc,SUV,5,7,7,185hp at 3500rpm,420Nm at 1600-2900rpm,6-speed Manual,Unlimited km,3 Years,4695 mm,1890 mm,1755 mm,2750 mm,,,Diesel,Front,"4 cyls, Turbocharged",185hp at 3500rpm,420Nm at 1600-2900rpm,Front-Wheel Drive,6,No,60 litres,,Yes,"Independent, MacPherson Strut",Coil Springs,"Independent, Multi-link",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,,Alloys,18-inches,235/60 R18,235/60 R18,Full-size,Discs,Discs,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Manual,Rear,360-degree,Yes,Yes,No,Yes,No,LED,LED,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Manual,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,10.25-inch Touchscreen,Yes,Yes,No,No,No,Onboard,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 2-zone,Yes,Yes,Yes,No,No,Yes,Panoramic,No,Yes,Yes,No,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,,,,
Mahindra,10,Mahindra XUV700,XUV700,106,2.0 Petrol AX7 Luxury AT 7-seat,"47,432","2,474,000",9,Petrol,1997 cc,SUV,5,7,7,200hp at 5000rpm,380Nm at 1750-3000rpm,6-speed Torque Converter Auto,Unlimited km,3 Years,4695 mm,1890 mm,1755 mm,2750 mm,,,Petrol,Front,"4 cyls, Turbocharged",200hp at 5000rpm,380Nm at 1750-3000rpm,Front-Wheel Drive,6,No,60 litres,,No,"Independent, MacPherson Strut",Coil Springs,"Independent, Multi-link",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,,Alloys,18-inches,235/60 R18,235/60 R18,Full-size,Discs,Discs,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Manual,Rear,360-degree,Yes,Yes,Yes,Yes,No,LED,LED,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Manual,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,10.25-inch Touchscreen,Yes,Yes,No,No,No,Onboard,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 2-zone,Yes,Yes,Yes,No,No,Yes,Panoramic,No,No,Yes,No,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,,
Mahindra,10,Mahindra XUV700,XUV700,106,2.2 Diesel AX7 AT AWD 7-seat,"47,432","2,551,000",9,Diesel,2184 cc,SUV,5,7,6,185hp at 3500rpm,450Nm at 1750-2800rpm,6-speed Torque Converter Auto,Unlimited km,3 Years,4695 mm,1890 mm,1755 mm,2750 mm,,,Diesel,Front,"4 cyls, Turbocharged",185hp at 3500rpm,450Nm at 1750-2800rpm,All-Wheel Drive,6,No,60 litres,,No,"Independent, MacPherson Strut",Coil Springs,"Independent, Multi-link",Coil Springs,No,No,Electric,Tilt,Manual,,Alloys,18-inches,235/60 R18,235/60 R18,Full-size,Discs,Discs,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Manual,Rear,Yes,Yes,No,Yes,Yes,No,LED,LED,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Manual,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,10.25-inch Touchscreen,Yes,Yes,No,No,No,Onboard,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 2-zone,Yes,Yes,Yes,No,No,Yes,Panoramic,No,Yes,Yes,No,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,,
Mahindra,10,Mahindra XUV700,XUV700,106,2.2 Diesel AX7 Luxury AT 7-seat,"47,432","2,598,000",9,Diesel,2184 cc,SUV,5,7,7,185hp at 3500rpm,450Nm at 1750-2800rpm,6-speed Torque Converter Auto,Unlimited km,3 Years,4695 mm,1890 mm,1755 mm,2750 mm,,,Diesel,Front,"4 cyls, Turbocharged",185hp at 3500rpm,450Nm at 1750-2800rpm,Front-Wheel Drive,6,No,60 litres,,No,"Independent, MacPherson Strut",Coil Springs,"Independent, Multi-link",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,,Alloys,18-inches,235/60 R18,235/60 R18,Full-size,Discs,Discs,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Manual,Rear,360-degree,Yes,Yes,Yes,Yes,No,LED,LED,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Manual,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,10.25-inch Touchscreen,Yes,Yes,No,No,No,Onboard,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 2-zone,Yes,Yes,Yes,No,No,Yes,Panoramic,No,Yes,Yes,No,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,,
Mahindra,10,Mahindra XUV700,XUV700,106,2.2 Diesel AX7 Luxury AT AWD 7-seat,"47,432","2,728,000",9,Diesel,2184 cc,SUV,5,7,7,185hp at 3500rpm,450Nm at 1750-2800rpm,6-speed Torque Converter Auto,Unlimited km,3 Years,4695 mm,1890 mm,1755 mm,2750 mm,,,Diesel,Front,"4 cyls, Turbocharged",185hp at 3500rpm,450Nm at 1750-2800rpm,All-Wheel Drive,6,No,60 litres,,No,"Independent, MacPherson Strut",Coil Springs,"Independent, Multi-link",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,,Alloys,18-inches,235/60 R18,235/60 R18,Full-size,Discs,Discs,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Manual,Rear,360-degree,Yes,Yes,Yes,Yes,No,LED,LED,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Manual,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,10.25-inch Touchscreen,Yes,Yes,No,No,No,Onboard,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 2-zone,Yes,Yes,Yes,No,No,Yes,Panoramic,No,Yes,Yes,No,No,Yes,No,Digital,Digital,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,,
Maruti Suzuki,11,Maruti Suzuki Alto,Alto,111,Std,"1,66,233","335,000",6,Petrol,796 cc,Hatchback,5,5,1,48hp at 6000rpm,69Nm at 3500rpm,5-speed Manual,40000 km,2 Years,3445 mm,1490 mm,1475 mm,2360 mm,160 mm,177 litres,Petrol,Front,3 cyls,48hp at 6000rpm,69Nm at 3500rpm,Front-Wheel Drive,5,No,35 litres,22.05kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, 3-link Rigid Axle",Coil Springs,No,No,No,No,,4.6 m,Steel Rims,12-inches,145/80 R12,145/80 R12,Full-size,Discs,Drums,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Rear,No,No,No,No,No,No,Halogen,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,No,Yes,No,No,No,Yes,No,No,No,No,730 kg,,,
Maruti Suzuki,11,Maruti Suzuki Alto,Alto,111,Std (O),"1,66,233","340,000",6,Petrol,796 cc,Hatchback,5,5,2,48hp at 6000rpm,69Nm at 3500rpm,5-speed Manual,40000 km,2 Years,3445 mm,1490 mm,1475 mm,2360 mm,160 mm,177 litres,Petrol,Front,3 cyls,48hp at 6000rpm,69Nm at 3500rpm,Front-Wheel Drive,5,No,35 litres,22.05kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, 3-link Rigid Axle",Coil Springs,No,No,No,No,,4.6 m,Steel Rims,12-inches,145/80 R12,145/80 R12,Full-size,Discs,Drums,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Rear,No,No,No,No,No,No,Halogen,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,No,Yes,No,No,No,Yes,No,No,No,No,732 kg,,,
Maruti Suzuki,11,Maruti Suzuki Alto,Alto,111,LXi,"1,66,233","398,000",6,Petrol,796 cc,Hatchback,5,5,1,48hp at 6000rpm,69Nm at 3500rpm,5-speed Manual,40000 km,2 Years,3445 mm,1490 mm,1475 mm,2360 mm,160 mm,177 litres,Petrol,Front,3 cyls,48hp at 6000rpm,69Nm at 3500rpm,Front-Wheel Drive,5,No,35 litres,22.05kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, 3-link Rigid Axle",Coil Springs,No,No,Electric,No,,4.6 m,Steel Rims with Wheel Covers,12-inches,145/80 R12,145/80 R12,Full-size,Discs,Drums,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Front,No,No,No,No,No,No,No,Manual,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,No,Yes,No,No,No,Yes,No,No,No,No,755 kg,,,
Maruti Suzuki,11,Maruti Suzuki Alto,Alto,111,LXi (O),"1,66,233","403,000",6,Petrol,796 cc,Hatchback,5,5,2,48hp at 6000rpm,69Nm at 3500rpm,5-speed Manual,40000 km,2 Years,3445 mm,1490 mm,1475 mm,2360 mm,160 mm,177 litres,Petrol,Front,3 cyls,48hp at 6000rpm,69Nm at 3500rpm,Front-Wheel Drive,5,No,35 litres,22.05kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, 3-link Rigid Axle",Coil Springs,No,No,Electric,No,,4.6 m,Steel Rims with Wheel Covers,12-inches,145/80 R12,145/80 R12,Full-size,Discs,Drums,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Front,No,No,No,No,No,No,No,Manual,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,No,Yes,No,No,No,Yes,No,No,No,No,757 kg,,,
Maruti Suzuki,11,Maruti Suzuki Alto,Alto,111,VXi,"1,66,233","423,000",6,Petrol,796 cc,Hatchback,5,5,2,48hp at 6000rpm,69Nm at 3500rpm,5-speed Manual,40000 km,2 Years,3445 mm,1515 mm,1475 mm,2360 mm,160 mm,177 litres,Petrol,Front,3 cyls,48hp at 6000rpm,69Nm at 3500rpm,Front-Wheel Drive,5,No,35 litres,22.05kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, 3-link Rigid Axle",Coil Springs,No,No,Electric,No,,4.6 m,Steel Rims with Wheel Covers,12-inches,145/80 R12,145/80 R12,Full-size,Discs,Drums,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,2 DIN,No,No,No,No,No,No,No,No,No,No,Front,No,No,No,No,Yes,No,No,Manual,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,No,Yes,No,No,No,Yes,No,No,No,No,762 kg,,,
Maruti Suzuki,11,Maruti Suzuki Alto,Alto,111,VXi+,"1,66,233","438,000",6,Petrol,796 cc,Hatchback,5,5,2,48hp at 6000rpm,69Nm at 3500rpm,5-speed Manual,40000 km,2 Years,3445 mm,1515 mm,1475 mm,2360 mm,160 mm,177 litres,Petrol,Front,3 cyls,48hp at 6000rpm,69Nm at 3500rpm,Front-Wheel Drive,5,No,35 litres,22.05kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, 3-link Rigid Axle",Coil Springs,No,No,Electric,No,,4.6 m,Steel Rims with Wheel Covers,12-inches,145/80 R12,145/80 R12,Full-size,Discs,Drums,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,7-inch Touchscreen,Yes,Yes,No,No,Yes,Phone-based,Yes,No,No,No,Front,No,No,No,No,Yes,No,No,Manual,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,No,Yes,No,No,No,Yes,No,No,No,No,762 kg,,,
Maruti Suzuki,11,Maruti Suzuki Alto,Alto,111,LXi CNG,"1,66,233","485,000",6,Petrol-CNG,796 cc,Hatchback,5,4,1,48hp at 6000rpm,69Nm at 3500rpm,5-speed Manual,40000 km,2 Years,3445 mm,1490 mm,1475 mm,2360 mm,160 mm,0 litres,Petrol-CNG,Front,3 cyls,48hp at 6000rpm,69Nm at 3500rpm,Front-Wheel Drive,5,No,35 litres,22.05kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, 3-link Rigid Axle",Coil Springs,No,No,Electric,No,,4.6 m,Steel Rims with Wheel Covers,12-inches,145/80 R12,145/80 R12,Full-size,Discs,Drums,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Front,No,No,No,No,No,No,No,Manual,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,No,Yes,No,No,No,Yes,No,No,No,No,845 kg,,,
Maruti Suzuki,11,Maruti Suzuki Alto,Alto,111,LXi (O) CNG,"1,66,233","488,000",6,Petrol-CNG,796 cc,Hatchback,5,4,2,48hp at 6000rpm,69Nm at 3500rpm,5-speed Manual,40000 km,2 Years,3445 mm,1490 mm,1475 mm,2360 mm,160 mm,0 litres,Petrol-CNG,Front,3 cyls,48hp at 6000rpm,69Nm at 3500rpm,Front-Wheel Drive,5,No,35 litres,22.05kpl,No,"Independent, MacPherson Strut",Coil Springs,"Non-independent, 3-link Rigid Axle",Coil Springs,No,No,Electric,No,,4.6 m,Steel Rims with Wheel Covers,12-inches,145/80 R12,145/80 R12,Full-size,Discs,Drums,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Rear,No,No,No,No,Yes,No,Halogen,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Front,No,No,No,No,No,No,No,Manual,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Alog,No,Yes,No,No,No,Yes,No,No,No,No,850 kg,,,
Maruti Suzuki,11,Maruti Suzuki Baleno,Baleno,112,1.2 petrol Sigma,"1,72,237","723,000",8,Petrol,1197 cc,Hatchback,5,5,2,90hp at 6000rpm,113Nm at 4400rpm,5-speed Manual,40000 km,2 Years,3990 mm,1745 mm,1500 mm,2520 mm,,318 litres,Petrol,Front,4 cyls,90hp at 6000rpm,113Nm at 4400rpm,Front-Wheel Drive,5,No,37 litres,22.35kpl,Yes,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt,Manual,4.85 m,Steel Rims,15-inches,185/65 R15,185/65 R15,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,,Yes,Yes,Yes,Yes,No,No,No,Yes,Manual,Rear,No,No,No,No,Yes,Yes,Halogen,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,No,No,Yes,No,No,Auto 1-zone,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Alog,Alog,Yes,No,No,Yes,Yes,Yes,No,Yes,No,,,,
Maruti Suzuki,11,Maruti Suzuki Baleno,Baleno,112,1.2 petrol Delta,"1,72,237","817,000",8,Petrol,1197 cc,Hatchback,5,5,2,90hp at 6000rpm,113Nm at 4400rpm,5-speed Manual,40000 km,2 Years,3990 mm,1745 mm,1500 mm,2520 mm,,318 litres,Petrol,Front,4 cyls,90hp at 6000rpm,113Nm at 4400rpm,Front-Wheel Drive,5,No,37 litres,22.35kpl,Yes,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt,Manual,4.85 m,Steel Rims with Wheel Covers,15-inches,185/65 R15,185/65 R15,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,,Yes,Yes,Yes,Yes,No,No,No,Yes,Manual,Rear,No,No,No,No,Yes,Yes,Halogen,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,7-inch Touchscreen,Yes,Yes,No,No,No,Phone-based,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,No,No,Auto 1-zone,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Alog,Alog,Yes,No,No,Yes,Yes,Yes,No,Yes,No,,,,
Maruti Suzuki,11,Maruti Suzuki Baleno,Baleno,112,1.2 petrol Delta AMT,"1,72,237","873,000",8,Petrol,1197 cc,Hatchback,5,5,2,90hp at 6000rpm,113Nm at 4400rpm,5-speed AMT Auto,40000 km,2 Years,3990 mm,1745 mm,1500 mm,2520 mm,,318 litres,Petrol,Front,4 cyls,90hp at 6000rpm,113Nm at 4400rpm,Front-Wheel Drive,5,No,37 litres,22.94kpl,Yes,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt,Manual,4.85 m,Steel Rims with Wheel Covers,15-inches,185/65 R15,185/65 R15,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,Yes,Yes,No,,Yes,Yes,Yes,Yes,No,No,No,Yes,Manual,Rear,No,No,No,No,Yes,Yes,Halogen,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,7-inch Touchscreen,Yes,Yes,No,No,No,Phone-based,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,No,No,Auto 1-zone,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Alog,Alog,Yes,No,No,Yes,Yes,Yes,Yes,No,No,,,,
Maruti Suzuki,11,Maruti Suzuki Baleno,Baleno,112,1.2 petrol Zeta,"1,72,237","917,000",8,Petrol,1197 cc,Hatchback,5,5,6,90hp at 6000rpm,113Nm at 4400rpm,5-speed Manual,40000 km,2 Years,3990 mm,1745 mm,1500 mm,2520 mm,,318 litres,Petrol,Front,4 cyls,90hp at 6000rpm,113Nm at 4400rpm,Front-Wheel Drive,5,No,37 litres,22.35kpl,Yes,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,4.85 m,Alloys,16-inches,195/55 R16,195/55 R16,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Manual,Rear,Rear,No,No,No,Yes,Yes,LED,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,7-inch Touchscreen,Yes,Yes,No,No,No,Phone-based,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 1-zone,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Alog,Alog,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,,
Maruti Suzuki,11,Maruti Suzuki Baleno,Baleno,112,1.2 petrol Zeta AMT,"1,72,237","973,000",8,Petrol,1197 cc,Hatchback,5,5,6,90hp at 6000rpm,113Nm at 4400rpm,5-speed AMT Auto,40000 km,2 Years,3990 mm,1745 mm,1500 mm,2520 mm,,318 litres,Petrol,Front,4 cyls,90hp at 6000rpm,113Nm at 4400rpm,Front-Wheel Drive,5,No,37 litres,22.94kpl,Yes,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,4.85 m,Alloys,16-inches,195/55 R16,195/55 R16,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Manual,Rear,Rear,No,No,No,Yes,Yes,LED,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,7-inch Touchscreen,Yes,Yes,No,No,No,Phone-based,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 1-zone,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Alog,Alog,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,,
Maruti Suzuki,11,Maruti Suzuki Baleno,Baleno,112,1.2 petrol Alpha,"1,72,237","1,017,000",8,Petrol,1197 cc,Hatchback,5,5,6,90hp at 6000rpm,113Nm at 4400rpm,5-speed Manual,40000 km,2 Years,3990 mm,1745 mm,1500 mm,2520 mm,,318 litres,Petrol,Front,4 cyls,90hp at 6000rpm,113Nm at 4400rpm,Front-Wheel Drive,5,No,37 litres,22.35kpl,Yes,"Independent, MacPherson Strut",Coil Springs,"Non-independent, Torsion Beam",Coil Springs,No,No,Electric,Tilt and Telescopic,Manual,4.85 m,Alloys,16-inches,195/55 R16,195/55 R16,Full-size,Discs,Drums,Yes,Yes,Yes,No,No,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Auto,Rear,360-degree,No,No,No,Yes,Yes,LED,LED,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,9-inch Touchscreen,Yes,Yes,No,No,No,Phone-based,Yes,No,No,No,Front and Rear,Driver's Window Only,Driver's Window Only,Yes,Yes,Yes,Yes,Yes,Auto 1-zone,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,Alog,Alog,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,,,,
